id,impact,tags,description,help,helpUrl,nodeImpact,nodeHtml,nodeTarget,nodeType,message,numViolation
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(255,255,255)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""20"" transform=""matrix(1,0,0,1,109.39199829101562,16.482999801635742)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""20""][font-size=""7.57075977325439""][font-weight=""500""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""21"" transform=""matrix(1,0,0,1,133.67799377441406,16.48400115966797)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""21""][fill=""rgb(60,64,67)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""22"" transform=""matrix(1,0,0,1,157.96299743652344,16.48400115966797)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""22""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""23"" transform=""matrix(1,0,0,1,12.24899959564209,16.477001190185547)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""23""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""24"" transform=""matrix(1,0,0,1,36.534000396728516,16.513999938964844)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""24""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""25"" transform=""matrix(1,0,0,1,60.82099914550781,16.477001190185547)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""25""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""26"" transform=""matrix(1,0,0,1,85.10600280761719,16.477001190185547)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""26""][fill=""rgb(60,64,67)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""27"" transform=""matrix(1,0,0,1,109.39200592041016,16.513999938964844)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""27""][fill=""rgb(60,64,67)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""28"" transform=""matrix(1,0,0,1,133.67800903320312,16.477001190185547)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""28""][fill=""rgb(60,64,67)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""29"" transform=""matrix(1,0,0,1,157.96299743652344,16.501998901367188)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""29""][fill=""rgb(60,64,67)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""30"" transform=""matrix(1,0,0,1,12.249000549316406,16.477001190185547)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""30""][fill=""rgb(60,64,67)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(60,64,67)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""31"" transform=""matrix(1,0,0,1,36.53499984741211,16.477001190185547)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""31""][fill=""rgb(60,64,67)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(128,134,139)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""1"" transform=""matrix(1,0,0,1,60.81999969482422,16.486000061035156)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""1""][fill=""rgb(128,134,139)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(128,134,139)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""2"" transform=""matrix(1,0,0,1,85.10599517822266,16.513999938964844)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""2""][fill=""rgb(128,134,139)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(128,134,139)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""3"" transform=""matrix(1,0,0,1,109.39199829101562,16.477001190185547)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""3""][fill=""rgb(128,134,139)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(128,134,139)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""4"" transform=""matrix(1,0,0,1,133.67799377441406,16.477001190185547)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""4""][fill=""rgb(128,134,139)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(128,134,139)"" font-size=""7.57075977325439"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""5"" transform=""matrix(1,0,0,1,157.96299743652344,16.440000534057617)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""5""][fill=""rgb(128,134,139)""][font-size=""7.57075977325439""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(255,255,255)"" font-size=""11"" font-family=""Google Sans Text"" font-style=""normal"" font-weight=""500"" aria-label=""Client intro"" transform=""matrix(1,0,0,1,607.25,400.5)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""Client intro""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(3,146,216)"" font-size=""11"" font-family=""Google Sans Text"" font-style=""normal"" font-weight=""500"" aria-label=""Follow up call"" transform=""matrix(1,0,0,1,68.25,16.29400062561035)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""Follow up call""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(95,99,104)"" font-size=""9.75942993164062"" font-family=""Google Sans Text"" font-style=""normal"" font-weight=""400"" aria-label=""Going?"" transform=""matrix(1,0,0,1,419.5,358.5)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[font-size=""9.75942993164062""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(26,115,232)"" font-size=""9.53800964355469"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""Yes"" transform=""matrix(1,0,0,1,473.3070068359375,358.54901123046875)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""Yes""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(95,99,104)"" font-size=""9.53800964355469"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""No"" transform=""matrix(1,0,0,1,21.569000244140625,14.362000465393066)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""No""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(95,99,104)"" font-size=""9.53800964355469"" font-family=""Google Sans"" font-style=""normal"" font-weight=""500"" aria-label=""Maybe"" transform=""matrix(1,0,0,1,32.37099838256836,12.909000396728516)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""Maybe""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(128,134,139)"" font-size=""7.09777021408081"" font-family=""Google Sans Text"" font-style=""normal"" font-weight=""400"" aria-label=""Organizer"" transform=""matrix(1,0,0,1,492.28399658203125,233.66700744628906)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[font-size=""7.09777021408081""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(32,33,36)"" font-size=""23.8299999237061"" font-family=""Google Sans Text"" font-style=""normal"" font-weight=""700"" aria-label=""20"" transform=""matrix(1,0,0,1,261.4859924316406,221.38099670410156)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[font-size=""23.8299999237061""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(32,33,36)"" font-size=""11"" font-family=""Google Sans Text"" font-style=""normal"" font-weight=""700"" aria-label=""Thu"" transform=""matrix(1,0,0,1,261.4859924316406,245.0449981689453)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""Thu""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
aria-prohibited-attr,serious,cat.aria|wcag2a|wcag412|EN-301-549|EN-9.4.1.2,Ensure ARIA attributes are not prohibited for an element's role,Elements must only use permitted ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-prohibited-attr?application=playwright,serious,"<g fill=""rgb(255,255,255)"" font-size=""11"" font-family=""Google Sans Text"" font-style=""normal"" font-weight=""700"" aria-label=""Jan"" transform=""matrix(1,0,0,1,28.520999908447266,10.925999641418457)"" opacity=""1"" style=""display: block;"">","gws-lottie[width=""700""],g[aria-label=""Jan""]",none,aria-label attribute cannot be used on a g with no valid role attribute.,8
button-name,critical,cat.name-role-value|wcag2a|wcag412|section508|section508.22.a|TTv5|TT6.a|EN-301-549|EN-9.4.1.2|ACT,Ensure buttons have discernible text,Buttons must have discernible text,https://dequeuniversity.com/rules/axe/4.10/button-name?application=playwright,critical,"<button id=""cloud-chatbot-chat-activate-bar-desktop"" class=""chat-activate-bar"">",#cloud-chatbot-chat-activate-bar-desktop,any,Element does not have inner text that is visible to screen readers,8
button-name,critical,cat.name-role-value|wcag2a|wcag412|section508|section508.22.a|TTv5|TT6.a|EN-301-549|EN-9.4.1.2|ACT,Ensure buttons have discernible text,Buttons must have discernible text,https://dequeuniversity.com/rules/axe/4.10/button-name?application=playwright,critical,"<button id=""cloud-chatbot-chat-activate-bar-desktop"" class=""chat-activate-bar"">",#cloud-chatbot-chat-activate-bar-desktop,any,aria-label attribute does not exist or is empty,8
button-name,critical,cat.name-role-value|wcag2a|wcag412|section508|section508.22.a|TTv5|TT6.a|EN-301-549|EN-9.4.1.2|ACT,Ensure buttons have discernible text,Buttons must have discernible text,https://dequeuniversity.com/rules/axe/4.10/button-name?application=playwright,critical,"<button id=""cloud-chatbot-chat-activate-bar-desktop"" class=""chat-activate-bar"">",#cloud-chatbot-chat-activate-bar-desktop,any,"aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty",8
button-name,critical,cat.name-role-value|wcag2a|wcag412|section508|section508.22.a|TTv5|TT6.a|EN-301-549|EN-9.4.1.2|ACT,Ensure buttons have discernible text,Buttons must have discernible text,https://dequeuniversity.com/rules/axe/4.10/button-name?application=playwright,critical,"<button id=""cloud-chatbot-chat-activate-bar-desktop"" class=""chat-activate-bar"">",#cloud-chatbot-chat-activate-bar-desktop,any,Element has no title attribute,8
button-name,critical,cat.name-role-value|wcag2a|wcag412|section508|section508.22.a|TTv5|TT6.a|EN-301-549|EN-9.4.1.2|ACT,Ensure buttons have discernible text,Buttons must have discernible text,https://dequeuniversity.com/rules/axe/4.10/button-name?application=playwright,critical,"<button id=""cloud-chatbot-chat-activate-bar-desktop"" class=""chat-activate-bar"">",#cloud-chatbot-chat-activate-bar-desktop,any,"Element's default semantics were not overridden with role=""none"" or role=""presentation""",8
empty-heading,minor,cat.name-role-value|best-practice,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=playwright,minor,"<h6 class=""_heading_1d0uu_2 heading _size:h6_1d0uu_143""></h6>",h6,any,Element does not have text that is visible to screen readers,8
empty-heading,minor,cat.name-role-value|best-practice,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=playwright,minor,"<h6 class=""_heading_1d0uu_2 heading _size:h6_1d0uu_143""></h6>",h6,any,aria-label attribute does not exist or is empty,8
empty-heading,minor,cat.name-role-value|best-practice,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=playwright,minor,"<h6 class=""_heading_1d0uu_2 heading _size:h6_1d0uu_143""></h6>",h6,any,"aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty",8
empty-heading,minor,cat.name-role-value|best-practice,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=playwright,minor,"<h6 class=""_heading_1d0uu_2 heading _size:h6_1d0uu_143""></h6>",h6,any,Element has no title attribute,8
heading-order,moderate,cat.semantics|best-practice,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=playwright,moderate,"<h6 class=""_heading_1d0uu_2 heading _size:h6_1d0uu_143""></h6>",h6,any,Heading order invalid,8
landmark-complementary-is-top-level,moderate,cat.semantics|best-practice,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=playwright,moderate,"<aside class="" container "">","._body_api0j_185._lg_b2skv_29._body_b2skv_2 > gws-tooltip,aside",any,The null landmark is contained in another landmark.,8
landmark-complementary-is-top-level,moderate,cat.semantics|best-practice,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=playwright,moderate,"<aside class="" container "">","._badgeContainer_api0j_171 > gws-tooltip,aside",any,The null landmark is contained in another landmark.,8
landmark-complementary-is-top-level,moderate,cat.semantics|best-practice,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=playwright,moderate,"<aside class="" container "">","._cards_hofs9_15._laptopOnly_hofs9_26[data-count=""3""] > ._card_hofs9_15.align\:center:nth-child(1) > ._contentContainer_hofs9_79 > ._badgeContainer_hofs9_72 > gws-tooltip,aside",any,The null landmark is contained in another landmark.,8
landmark-complementary-is-top-level,moderate,cat.semantics|best-practice,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=playwright,moderate,"<aside class="" container "">","._card_hofs9_15.align\:center:nth-child(2) > ._contentContainer_hofs9_79 > ._badgeContainer_hofs9_72 > gws-tooltip,aside",any,The null landmark is contained in another landmark.,8
landmark-complementary-is-top-level,moderate,cat.semantics|best-practice,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=playwright,moderate,"<aside class="" container "">","._card_hofs9_15.align\:center:nth-child(3) > ._contentContainer_hofs9_79 > ._badgeContainer_hofs9_72 > gws-tooltip,aside",any,The null landmark is contained in another landmark.,8
link-in-text-block,serious,cat.color|wcag2a|wcag141|TTv5|TT13.a|EN-301-549|EN-9.1.4.1,Ensure links are distinguished from surrounding text in a way that does not rely on color,Links must be distinguishable without relying on color,https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=playwright,serious,"<a rel=""noopener noreferrer"" target=""_blank"" href=""https://policies.google.com/privacy?hl=en"" data-g-event=""calendar"" data-g-action=""privacy-policy"" data-g-label=""https://policies.google.com/privacy?hl=en"">Privacy Policy</a>","a[data-g-action=""privacy-policy""]",any,"The link has insufficient color contrast of 1.15:1 with the surrounding text. (Minimum contrast is 3:1, link text: #1967d2, surrounding text: #616161)",8
link-in-text-block,serious,cat.color|wcag2a|wcag141|TTv5|TT13.a|EN-301-549|EN-9.1.4.1,Ensure links are distinguished from surrounding text in a way that does not rely on color,Links must be distinguishable without relying on color,https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=playwright,serious,"<a rel=""noopener noreferrer"" target=""_blank"" href=""https://policies.google.com/privacy?hl=en"" data-g-event=""calendar"" data-g-action=""privacy-policy"" data-g-label=""https://policies.google.com/privacy?hl=en"">Privacy Policy</a>","a[data-g-action=""privacy-policy""]",any,The link has no styling (such as underline) to distinguish it from the surrounding text,8
region,moderate,cat.keyboard|best-practice,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=playwright,moderate,"<span class=""message"">Hi there 👋 What brings you to Google Workspace today?</span>",.message,any,Some page content is not contained by landmarks,8
region,moderate,cat.keyboard|best-practice,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=playwright,moderate,"<div class=""header-content""><h2>Welcome to Google Cloud Guide</h2></div>",.header-content,any,Some page content is not contained by landmarks,8
select-name,critical,cat.forms|wcag2a|wcag412|section508|section508.22.n|TTv5|TT5.c|EN-301-549|EN-9.4.1.2|ACT,Ensure select element has an accessible name,Select element must have an accessible name,https://dequeuniversity.com/rules/axe/4.10/select-name?application=playwright,critical,"<select id=""CountryCode"" name=""CountryCode"" required="""" field="""">",#CountryCode,none,Form element has explicit <label> that is hidden,8
